X,Y,OBJECTID,BLOCK_NAME,ZIP_CODE,YEAR,COMMENTS,DATA_SOURCE
-75.1441025224462,39.9996515171723,492,3100 Block of N DARIEN ST,19133,2020,,2020 Playstreets Program
-75.2422153414255,39.9584451125496,493,200 Block of S EDGEWOOD ST,19139,2020,,2020 Playstreets Program
-75.1342770269542,39.976376912415,494,100 Block of W PALMER ST,19122,2020,,2020 Playstreets Program
-75.0651751910312,40.0139565221946,495,2100 Block of SHALLCROSS ST,19124,2020,,2020 Playstreets Program
-75.2284722133103,39.9696935931406,496,600 Block of N 54TH ST,19131,2020,,2020 Playstreets Program
-75.0989670585213,40.0095589573823,497,4100 Block of MARKLAND ST,19124,2020,,2020 Playstreets Program
-75.157082375378,40.0501113359853,498,6200 Block of N BEECHWOOD ST,19138,2020,,2020 Playstreets Program
-75.1471553323584,39.9909133798254,499,2500 Block of N HUTCHINSON ST,19133,2020,,2020 Playstreets Program
-75.1630097605031,39.9879846592418,500,2200 Block of N CLEVELAND ST,19132,2020,,2020 Playstreets Program
-75.1468377265907,40.0078721461179,501,3600 Block of N MARVINE ST,19140,2020,,2020 Playstreets Program
-75.1808675725814,39.9865558941426,502,2000 Block of N 29TH ST,19121,2020,,2020 Playstreets Program
-75.2307969911696,39.9314587187602,503,6000 Block of REINHARD ST,19142,2020,,2020 Playstreets Program
-75.175088698542,39.9799505670298,504,2400 Block of TURNER ST,19121,2020,,2020 Playstreets Program
-75.1459563156453,39.9857825839355,505,2200 Block of N FRANKLIN ST,19133,2020,,2020 Playstreets Program
-75.152273142658,39.9963367840221,506,1300 Block of W WILLIAM ST,19132,2020,,2020 Playstreets Program
-75.1700703323907,40.0030025140803,507,3100 Block of N TAYLOR ST,19132,2020,,2020 Playstreets Program
-75.1825134487933,39.9376944838895,508,1200 Block of S BONSALL ST,19146,2020,,2020 Playstreets Program
-75.1749584154344,39.9955748237761,509,2600 Block of W HAROLD ST,19132,2020,,2020 Playstreets Program
-75.1921477134659,39.9341764029454,510,1500 Block of S DOVER ST,19146,2020,,2020 Playstreets Program
-75.2151741029118,39.9400398061537,511,1300 Block of DIVINITY ST,19143,2020,,2020 Playstreets Program
-75.0905075459682,40.0161494886729,512,1300 Block of SELLERS ST,19124,2020,,2020 Playstreets Program
-75.163950158942,39.9772964053039,513,1500 Block of N BOUVIER ST,19121,2020,,2020 Playstreets Program
-75.162253696873,40.0299580276278,514,0 Block of E CLAPIER ST,19144,2020,0-99 Street Range,2020 Playstreets Program
-75.1837012783975,39.9268130118958,515,2000 Block of S HEMBERGER ST,19145,2020,,2020 Playstreets Program
-75.1861338963079,39.9308953550687,516,1700 Block of S TAYLOR ST,19145,2020,,2020 Playstreets Program
-75.1145206760321,39.997145019398,517,800 Block of E HILTON ST,19134,2020,,2020 Playstreets Program
-75.1773320627471,39.9977039483475,518,2700 Block of N NEWKIRK ST,19132,2020,,2020 Playstreets Program
-75.1623372382283,39.991023988936,519,2400 Block of N CLEVELAND ST,19132,2020,,2020 Playstreets Program
-75.2393599245398,39.9541491195345,520,5800 Block of ADDISON ST,19143,2020,,2020 Playstreets Program
-75.1255109741655,40.0385389030049,521,200 Block of FURLEY ST,19120,2020,,2020 Playstreets Program
-75.1700250245483,39.9967631083123,522,2700 Block of JUDSON ST,19132,2020,,2020 Playstreets Program
-75.1395302699396,39.9817352786417,523,2000 Block of N 3RD ST,19122,2020,,2020 Playstreets Program
-75.2227636875641,39.9427338130201,524,1100 Block of S WILTON ST,19143,2020,,2020 Playstreets Program
-75.184034981283,39.9770949177898,525,1300 Block of N MYRTLEWOOD ST,19121,2020,,2020 Playstreets Program
-75.2162139464895,39.9393046206583,526,1400 Block of S PAXON ST,19143,2020,,2020 Playstreets Program
-75.2253603151733,39.9389075476412,527,1400 Block of S VOGDES ST,19143,2020,,2020 Playstreets Program
-75.1464776005275,39.9750359591924,528,1500 Block of N MARSHALL ST,19122,2020,,2020 Playstreets Program
-75.1870550551924,39.9335177991074,529,1500 Block of S STILLMAN ST,19146,2020,,2020 Playstreets Program
-75.1637563862237,39.9700868226241,530,1600 Block of OGDEN ST,19130,2020,,2020 Playstreets Program
-75.1804228607877,39.9837323506979,531,1800 Block of N NEWKIRK ST,19121,2020,,2020 Playstreets Program
-75.1778026394578,39.9836244021123,532,1800 Block of N TANEY ST,19121,2020,,2020 Playstreets Program
-75.2270156114822,39.9358283460003,533,1900 Block of S ALDEN ST,19143,2020,,2020 Playstreets Program
-75.1581164009889,40.0177568939261,534,1900 Block of BONITZ ST,19140,2020,,2020 Playstreets Program
-75.1853205242462,39.9861157250642,535,1900 Block of N PATTON ST,19121,2020,,2020 Playstreets Program
-75.1289525497075,40.0258159258526,536,200 Block of SULIS ST,19120,2020,,2020 Playstreets Program
-75.0657945790498,40.0165047952814,537,2000 Block of CARVER ST,19124,2020,,2020 Playstreets Program
-75.166742359166,40.0088573019861,538,2300 Block of W ATLANTIC ST,19140,2020,,2020 Playstreets Program
-75.1604410040972,39.9923019272075,539,2500 Block of N COLORADO ST,19132,2020,,2020 Playstreets Program
-75.1767700968535,39.9944160433037,540,2500 Block of N MARSTON ST,19132,2020,,2020 Playstreets Program
-75.2277974920015,39.9234478809655,541,2500 Block of S GROSS ST,19142,2020,,2020 Playstreets Program
-75.1729728697445,39.9971703267049,542,2500 Block of W SILVER ST,19132,2020,,2020 Playstreets Program
-75.1328534804713,39.9935434432613,543,2800 Block of MUTTER ST,19133,2020,,2020 Playstreets Program
-75.1268707688399,39.9943087785763,544,2900 Block of KIP ST,19134,2020,,2020 Playstreets Program
-75.1507806812682,39.9973438709996,545,2900 Block of N CAMAC ST,19133,2020,,2020 Playstreets Program
-75.1203151406723,39.9949950081693,546,3000 Block of HARTVILLE ST,19134,2020,,2020 Playstreets Program
-75.1196480936485,39.9981271265163,547,3200 Block of HARTVILLE ST,19134,2020,,2020 Playstreets Program
-75.129634707433,39.9993884836444,548,3200 Block of HOPE ST,19140,2020,,2020 Playstreets Program
-75.125866460026,40.0020448008445,549,3400 Block of ELLA ST,19134,2020,,2020 Playstreets Program
-75.1239649446983,40.001825364469,550,3400 Block of ORMES ST,19134,2020,,2020 Playstreets Program
-75.1486301229959,40.0081015067334,551,3600 Block of N CAMAC ST,19140,2020,,2020 Playstreets Program
-75.1428229228323,40.0105703111302,552,3800 Block of N PERCY ST,19140,2020,,2020 Playstreets Program
-75.0918850954461,40.0096243326718,553,4200 Block of GRISCOM ST,19124,2020,,2020 Playstreets Program
-75.0873290221972,40.008629596941,554,4200 Block of ORCHARD ST,19124,2020,,2020 Playstreets Program
-75.1322077100126,40.0250138409161,555,4800 Block of N LAWRENCE ST,19120,2020,,2020 Playstreets Program
-75.1369333230211,40.0270901794456,556,4900 Block of N FRANKLIN ST,19120,2020,,2020 Playstreets Program
-75.1393508034976,40.0274035838438,557,4900 Block of N HUTCHINSON ST,19141,2020,,2020 Playstreets Program
-75.2239544349055,39.9689714913486,558,500 Block of N PAXON ST,19131,2020,,2020 Playstreets Program
-75.1406928319187,39.992974531463,559,2700 Block of N REESE ST,19133,2020,,2020 Playstreets Program
-75.229774976526,39.9444143732471,560,5400 Block of MALCOLM ST,19143,2020,,2020 Playstreets Program
-75.1694855961643,40.0377552003765,561,5500 Block of HEISKELL ST,19144,2020,,2020 Playstreets Program
-75.1178635294441,39.9995060713201,562,600 Block of E WENSLEY ST,19134,2020,,2020 Playstreets Program
-75.1448302235148,39.9963376606194,563,800 Block of W BIRCH ST,19133,2020,,2020 Playstreets Program
-75.1114309509268,40.0004032622279,564,900 Block of E SCHILLER ST,19134,2020,,2020 Playstreets Program
-75.1738056643724,39.9330749929181,565,1400 Block of S BOUVIER ST,19146,2020,,2020 Playstreets Program
-75.1268091894128,40.0241861469665,566,4800 Block of PALETHORP ST,19120,2020,,2020 Playstreets Program
-75.1760792467861,39.9818294961766,567,1700 Block of N STILLMAN ST,19121,2020,,2020 Playstreets Program
-75.1755119803207,39.9867241658114,568,2000 Block of N BAMBREY ST,19121,2020,,2020 Playstreets Program
-75.1734156690008,39.9801691227342,569,2300 Block of NICHOLAS ST,19121,2020,,2020 Playstreets Program
-75.1869619916115,39.9832132151301,570,3200 Block of CLIFFORD ST,19121,2020,,2020 Playstreets Program
-75.1603666038884,39.986330785062,571,1600 Block of FRENCH ST,19121,2020,,2020 Playstreets Program
-75.1450946675559,39.9824515260271,572,2000 Block of N MARSHALL ST,19122,2020,,2020 Playstreets Program
-75.0895375248814,40.033472262783,573,900 Block of CARVER ST,19124,2020,,2020 Playstreets Program
-75.0745250178046,40.015802517448,574,1900 Block of WAKELING ST,19124,2020,,2020 Playstreets Program
-75.0819459629853,40.0132931855592,575,4600 Block of HAWTHORNE ST,19124,2020,,2020 Playstreets Program
-75.1486440130128,40.0553234583819,576,6600 Block of N GRATZ ST,19126,2020,,2020 Playstreets Program
-75.1598539318958,39.9875792946537,577,2200 Block of N BANCROFT ST,19132,2020,,2020 Playstreets Program
-75.18015428073,39.99485352327,578,2500 Block of N MYRTLEWOOD ST,19132,2020,,2020 Playstreets Program
-75.1612244935442,39.990872181921,579,2400 Block of N BOUVIER ST,19132,2020,,2020 Playstreets Program
-75.1633723865282,39.9959077657083,580,2700 Block of N OPAL ST,19132,2020,,2020 Playstreets Program
-75.1662491037759,39.9978490745991,581,2800 Block of N VAN PELT ST,19132,2020,,2020 Playstreets Program
-75.1641189412049,39.9994654189266,582,2000 Block of W STELLA ST,19132,2020,,2020 Playstreets Program
-75.1736596708814,40.0003470673651,583,2900 Block of N BAILEY ST,19132,2020,,2020 Playstreets Program
-75.1681564307621,39.990228572355,584,2300 Block of N BEECHWOOD ST,19132,2020,,2020 Playstreets Program
-75.1430176344548,39.9854041347654,585,2200 Block of N FAIRHILL ST,19133,2020,,2020 Playstreets Program
-75.117480805216,39.9904494342424,586,2000 Block of E MONMOUTH ST,19134,2020,,2020 Playstreets Program
-75.1258451989115,39.9924551001633,587,2800 Block of ORMES ST,19134,2020,,2020 Playstreets Program
-75.0378879259316,40.0279767538678,588,7100 Block of VANDIKE ST,19135,2020,,2020 Playstreets Program
-75.2307264397519,39.9558248162223,589,5400 Block of IRVING ST,19139,2020,,2020 Playstreets Program
-75.2381817044815,39.9671617196405,590,300 Block of N REDFIELD ST,19139,2020,,2020 Playstreets Program
-75.2452392692674,39.963333092662,591,0 Block of N HIRST ST,19139,2020,0-99 Street Range,2020 Playstreets Program
-75.1562985116806,40.0182331786048,592,1800 Block of BRUNNER ST,19140,2020,,2020 Playstreets Program
-75.2190464445831,39.9312310020364,593,2300 Block of S ITHAN ST,19143,2020,,2020 Playstreets Program
-75.1315734598808,40.0154104349149,594,4200 Block of N BODINE ST,19140,2020,,2020 Playstreets Program
-75.1492813637553,40.0223488689491,595,4500 Block of N CARLISLE ST,19140,2020,,2020 Playstreets Program
-75.142964582889,40.012123239942,596,3900 Block of N DELHI ST,19140,2020,,2020 Playstreets Program
-75.1392895365893,40.0164026461652,597,4200 Block of N FRANKLIN ST,19140,2020,,2020 Playstreets Program
-75.2377164065903,39.9523859920249,598,5700 Block of RODMAN ST,19143,2020,,2020 Playstreets Program
-75.2256605047198,39.9427587242912,599,1100 Block of S RUBY ST,19143,2020,,2020 Playstreets Program
-75.17729938607,39.9308269146691,600,1900 Block of MOUNTAIN ST,19145,2020,,2020 Playstreets Program
-75.1765296822815,39.9258909862197,601,2000 Block of S CLEVELAND ST,19145,2020,,2020 Playstreets Program
-75.1888064208603,39.9324970030065,602,1600 Block of S BAILEY ST,19145,2020,,2020 Playstreets Program
-75.168558590109,39.9171214655257,603,2600 Block of S ISEMINGER ST,19148,2020,,2020 Playstreets Program
-75.2195197085131,39.9347006473953,604,1800 Block of S 55TH ST,19143,2020,,2020 Playstreets Program
-75.1586428845663,39.9905365889983,605,2400 Block of N 16TH ST,19132,2020,,2020 Playstreets Program
-75.1655583671664,40.0288273154049,606,0 Block of REGER ST,19144,2020,0-99 Street Range,2020 Playstreets Program
-75.1517777881384,40.0195545386015,607,1500 Block of ROWAN ST,19140,2020,,2020 Playstreets Program
-75.1953103335086,39.9345873482126,608,1500 Block of S STANLEY ST,19146,2020,,2020 Playstreets Program
-75.1814609903561,39.9810094820022,609,1600 Block of N DOVER ST,19121,2020,,2020 Playstreets Program
-75.1048522547521,39.999440461338,610,1800 Block of CLARENCE ST,19134,2020,,2020 Playstreets Program
-75.0849514894336,40.0086917802495,611,1900 Block of BERKSHIRE ST,19124,2020,,2020 Playstreets Program
-75.0861190047693,40.0080655167049,612,1900 Block of BRIGGS ST,19124,2020,,2020 Playstreets Program
-75.1586010916466,40.0183982519817,613,1900 Block of DALKEITH ST,19140,2020,,2020 Playstreets Program
-75.1076442529587,39.9968754822133,614,1900 Block of E THAYER ST,19134,2020,,2020 Playstreets Program
-75.1181835496801,39.9913560606842,615,1900 Block of E MONMOUTH ST,19134,2020,,2020 Playstreets Program
-75.2373219842301,39.9654987749616,616,200 Block of N HOBART ST,19139,2020,,2020 Playstreets Program
-75.1279629292959,40.029271736157,617,200 Block of RUBICAM ST,19120,2020,,2020 Playstreets Program
-75.236939167093,39.9577941670393,618,200 Block of S CECIL ST,19139,2020,,2020 Playstreets Program
-75.1099100782317,39.9940573308691,619,2000 Block of E MADISON ST,19134,2020,,2020 Playstreets Program
-75.1793705400978,39.9884780715399,620,2100 Block of N NEWKIRK ST,19121,2020,,2020 Playstreets Program
-75.1651492228102,39.9866506794976,621,2100 Block of N UBER ST,19121,2020,,2020 Playstreets Program
-75.1658652636027,40.0072075892827,622,2200 Block of W ESTAUGH ST,19140,2020,,2020 Playstreets Program
-75.2305539919338,39.9272945812261,623,2200 Block of S FELTON ST,19142,2020,,2020 Playstreets Program
-75.1631155225724,39.9895832501184,624,2300 Block of N GRATZ ST,19132,2020,,2020 Playstreets Program
-75.1706837759914,39.9920997177123,625,2300 Block of W HAGERT ST,19132,2020,,2020 Playstreets Program
-75.1816038517492,39.9935117374139,626,2400 Block of N CORLIES ST,19132,2020,,2020 Playstreets Program
-75.1643671126187,39.9912784690121,627,2400 Block of N OPAL ST,19132,2020,,2020 Playstreets Program
-75.148288946872,39.9943211861217,628,2700 Block of N WARNOCK ST,19133,2020,,2020 Playstreets Program
-75.1450644009377,39.9951234747861,629,2800 Block of N DARIEN ST,19133,2020,,2020 Playstreets Program
-75.1779536709447,40.003838000216,630,2900 Block of W CLEMENTINE ST,19132,2020,,2020 Playstreets Program
-75.1310513311088,40.022965925033,631,300 Block of W MENTOR ST,19120,2020,,2020 Playstreets Program
-75.1564002126086,40.0044536338833,632,3300 Block of N SMEDLEY ST,19140,2020,,2020 Playstreets Program
-75.1957702021099,39.9665110914638,633,3600 Block of OLIVE ST,19104,2020,,2020 Playstreets Program
-75.1391506047585,40.0100962768991,634,3800 Block of N MARSHALL ST,19140,2020,,2020 Playstreets Program
-75.1410977924823,40.0134293399217,635,4000 Block of N DARIEN ST,19140,2020,,2020 Playstreets Program
-75.1374315336024,40.0192857580969,636,4400 Block of N MARSHALL ST,19140,2020,,2020 Playstreets Program
-75.1571390908779,40.0233574262924,637,4500 Block of N UBER ST,19140,2020,,2020 Playstreets Program
-75.0799858505964,40.0116111015059,638,4600 Block of DITMAN ST,19124,2020,,2020 Playstreets Program
-75.1390301054819,40.0019786258736,639,500 Block of W CORNWALL ST,19140,2020,,2020 Playstreets Program
-75.1696145231485,40.0272503227075,640,5100 Block of HENLEY ST,19144,2020,,2020 Playstreets Program
-75.2227810436335,39.9385197317423,641,5400 Block of REGENT ST,19143,2020,,2020 Playstreets Program
-75.2204165499867,39.9299599251936,642,5700 Block of REEDLAND ST,19143,2020,,2020 Playstreets Program
-75.2405315399001,39.9485268786005,643,5800 Block of MONTROSE ST,19143,2020,,2020 Playstreets Program
-75.132425576042,40.0408334444689,644,5800 Block of N MARSHALL ST,19120,2020,,2020 Playstreets Program
-75.1569295770084,40.0524855238768,645,6400 Block of N BEECHWOOD ST,19138,2020,,2020 Playstreets Program
-75.1637563862237,39.9700868226241,646,1600 Block of OGDEN ST,19130,2019,,2019 Playstreets Program
-75.1641551696499,39.9678741912396,647,1600 Block of SWAIN ST,19130,2019,,2019 Playstreets Program
-75.1823716635707,39.976870490345,648,1300 Block of N DOVER ST,19121,2019,,2019 Playstreets Program
-75.184034981283,39.9770949177898,649,1300 Block of N MYRTLEWOOD ST,19121,2019,,2019 Playstreets Program
-75.1838089471015,39.9758772184887,650,1200 Block of N HOLLYWOOD ST,19121,2019,,2019 Playstreets Program
-75.1738056643724,39.9330749929181,651,1400 Block of S BOUVIER ST,19146,2019,,2019 Playstreets Program
-75.1795844656047,39.9368405001236,652,2100 Block of OAKFORD ST,19146,2019,,2019 Playstreets Program
-75.170492594428,39.9313932151783,653,1500 Block of S HICKS ST,19146,2019,,2019 Playstreets Program
-75.1827385954873,39.9366795450434,654,1200 Block of S BONSALL ST,19146,2019,,2019 Playstreets Program
-75.17729938607,39.9308269146691,655,1900 Block of MOUNTAIN ST,19145,2019,,2019 Playstreets Program
-75.1888064208603,39.9324970030065,656,1600 Block of S BAILEY ST,19145,2019,,2019 Playstreets Program
-75.1870550551924,39.9335177991074,657,1500 Block of S STILLMAN ST,19146,2019,,2019 Playstreets Program
-75.1898248732628,39.9351290370149,658,1400 Block of S ETTING ST,19146,2019,,2019 Playstreets Program
-75.1903220474008,39.9351949536794,659,1400 Block of S MARSTON ST,19146,2019,,2019 Playstreets Program
-75.1921477134659,39.9341764029454,660,1500 Block of S DOVER ST,19146,2019,,2019 Playstreets Program
-75.1885284380182,39.9337079366029,661,1500 Block of S BAILEY ST,19146,2019,,2019 Playstreets Program
-75.1861338963079,39.9308953550687,662,1700 Block of S TAYLOR ST,19145,2019,,2019 Playstreets Program
-75.1765296822815,39.9258909862197,663,2000 Block of S CLEVELAND ST,19145,2019,,2019 Playstreets Program
-75.1837308842378,39.9242758644041,664,2200 Block of S CROSKEY ST,19145,2019,,2019 Playstreets Program
-75.1604410040972,39.9923019272075,665,2500 Block of N COLORADO ST,19132,2019,,2019 Playstreets Program
-75.1659315608501,39.9911635335106,666,2000 Block of W BOSTON ST,19132,2019,,2019 Playstreets Program
-75.1681564307621,39.990228572355,667,2300 Block of N BEECHWOOD ST,19132,2019,,2019 Playstreets Program
-75.1618860511407,39.9878406024065,668,2200 Block of N BOUVIER ST,19132,2019,,2019 Playstreets Program
-75.1630097605031,39.9879846592418,669,2200 Block of N CLEVELAND ST,19132,2019,,2019 Playstreets Program
-75.1603666038884,39.986330785062,670,1600 Block of FRENCH ST,19121,2019,,2019 Playstreets Program
-75.1440802700331,40.028011027188,671,4900 Block of N CAMAC ST,19141,2019,,2019 Playstreets Program
-75.1760792467861,39.9818294961766,672,1700 Block of N STILLMAN ST,19121,2019,,2019 Playstreets Program
-75.1776571155767,39.9820323876652,673,1700 Block of N BAILEY ST,19121,2019,,2019 Playstreets Program
-75.1369333230211,40.0270901794456,674,4900 Block of N FRANKLIN ST,19120,2019,,2019 Playstreets Program
-75.1400866388899,40.0180915135717,675,4300 Block of N DARIEN ST,19140,2019,,2019 Playstreets Program
-75.1392895365893,40.0164026461652,676,4200 Block of N FRANKLIN ST,19140,2019,,2019 Playstreets Program
-75.175088698542,39.9799505670298,677,2400 Block of TURNER ST,19121,2019,,2019 Playstreets Program
-75.182920286077,39.9810063200293,678,2900 Block of TURNER ST,19121,2019,,2019 Playstreets Program
-75.1393508034976,40.0274035838438,679,4900 Block of N HUTCHINSON ST,19141,2019,,2019 Playstreets Program
-75.1315734598808,40.0154104349149,680,4200 Block of N BODINE ST,19140,2019,,2019 Playstreets Program
-75.1371543816234,40.0205528265039,681,600 Block of W ANNSBURY ST,19140,2019,,2019 Playstreets Program
-75.1853205242462,39.9861157250642,682,1900 Block of N PATTON ST,19121,2019,,2019 Playstreets Program
-75.1170711492221,40.0198303278348,683,4600 Block of HURLEY ST,19120,2019,,2019 Playstreets Program
-75.1793705400978,39.9884780715399,684,2100 Block of N NEWKIRK ST,19121,2019,,2019 Playstreets Program
-75.1289525497075,40.0258159258526,685,200 Block of SULIS ST,19120,2019,,2019 Playstreets Program
-75.171422928178,40.003173554869,686,3100 Block of N STILLMAN ST,19132,2019,,2019 Playstreets Program
-75.1811624619478,39.9890459397921,687,2900 Block of FRENCH ST,19121,2019,,2019 Playstreets Program
-75.1322077100126,40.0250138409161,688,4800 Block of N LAWRENCE ST,19120,2019,,2019 Playstreets Program
-75.1674858060937,40.0009277862707,689,3000 Block of N HEMBERGER ST,19132,2019,,2019 Playstreets Program
-75.1048522547521,39.999440461338,690,1800 Block of CLARENCE ST,19134,2019,,2019 Playstreets Program
-75.1641189412049,39.9994654189266,691,2000 Block of W STELLA ST,19132,2019,,2019 Playstreets Program
-75.1310513311088,40.022965925033,692,300 Block of W MENTOR ST,19120,2019,,2019 Playstreets Program
-75.1700250245483,39.9967631083123,693,2700 Block of JUDSON ST,19132,2019,,2019 Playstreets Program
-75.1588609341387,39.9921031074054,694,2500 Block of N BANCROFT ST,19132,2019,,2019 Playstreets Program
-75.1814609903561,39.9810094820022,695,1600 Block of N DOVER ST,19121,2019,,2019 Playstreets Program
-75.1633723865282,39.9959077657083,696,2700 Block of N OPAL ST,19132,2019,,2019 Playstreets Program
-75.181773403127,39.97959351423,697,1500 Block of N DOVER ST,19121,2019,,2019 Playstreets Program
-75.1869619916115,39.9832132151301,698,3200 Block of CLIFFORD ST,19121,2019,,2019 Playstreets Program
-75.1729960304874,39.9357392944719,699,1700 Block of LATONA ST,19146,2019,,2019 Playstreets Program
-75.182168211622,39.9857131041401,700,1900 Block of N MYRTLEWOOD ST,19121,2019,,2019 Playstreets Program
-75.1837288387335,39.9859115586255,701,1900 Block of N STANLEY ST,19121,2019,,2019 Playstreets Program
-75.1953103335086,39.9345873482126,702,1500 Block of S STANLEY ST,19146,2019,,2019 Playstreets Program
-75.1937418557001,39.9343843327736,703,1500 Block of S MYRTLEWOOD ST,19146,2019,,2019 Playstreets Program
-75.1895545431375,39.9338375665535,704,1500 Block of S 27TH ST,19146,2019,,2019 Playstreets Program
-75.1679694756538,39.9964945559638,705,2700 Block of N CROSKEY ST,19132,2019,,2019 Playstreets Program
-75.1711507193699,39.9969142398389,706,2700 Block of N RINGGOLD ST,19132,2019,,2019 Playstreets Program
-75.1674860665503,39.9853698850999,707,2000 Block of N LAMBERT ST,19121,2019,,2019 Playstreets Program
-75.1821542884376,39.9920362003478,708,3000 Block of W GORDON ST,19132,2019,,2019 Playstreets Program
-75.1919285431389,39.9328927375536,709,1600 Block of S NEWKIRK ST,19145,2019,,2019 Playstreets Program
-75.1837012783975,39.9268130118958,710,2000 Block of S HEMBERGER ST,19145,2019,,2019 Playstreets Program
-75.1744704371348,39.9989239573113,711,2800 Block of N TANEY ST,19132,2019,,2019 Playstreets Program
-75.1729728697445,39.9971703267049,712,2500 Block of W SILVER ST,19132,2019,,2019 Playstreets Program
-75.1760616369345,39.9975793689435,713,2700 Block of W SILVER ST,19132,2019,,2019 Playstreets Program
-75.1651492228102,39.9866506794976,714,2100 Block of N UBER ST,19121,2019,,2019 Playstreets Program
-75.1846667305435,39.9970186590657,715,2600 Block of N DOUGLAS ST,19132,2019,,2019 Playstreets Program
-75.1736596708814,40.0003470673651,716,2900 Block of N BAILEY ST,19132,2019,,2019 Playstreets Program
-75.1631155225724,39.9895832501184,717,2300 Block of N GRATZ ST,19132,2019,,2019 Playstreets Program
-75.1708098887249,39.9921159081947,718,2300 Block of W HAGERT ST,19132,2019,,2019 Playstreets Program
-75.1662491037759,39.9978490745991,719,2800 Block of N VAN PELT ST,19132,2019,,2019 Playstreets Program
-75.1668062547072,39.9884697906008,720,2200 Block of N LAMBERT ST,19132,2019,,2019 Playstreets Program
-75.1620132298602,39.9925110576435,721,2500 Block of N CLEVELAND ST,19132,2019,,2019 Playstreets Program
-75.1623372382283,39.991023988936,722,2400 Block of N CLEVELAND ST,19132,2019,,2019 Playstreets Program
-75.1643671126187,39.9912784690121,723,2400 Block of N OPAL ST,19132,2019,,2019 Playstreets Program
-75.1837415351121,39.9922499594675,724,3100 Block of W GORDON ST,19132,2019,,2019 Playstreets Program
-75.1808675725814,39.9865558941426,725,2000 Block of N 29TH ST,19121,2019,,2019 Playstreets Program
-75.184824365957,39.9873059761494,726,3100 Block of PAGE ST,19121,2019,,2019 Playstreets Program
-75.1586428845663,39.9905365889983,727,2400 Block of N 16TH ST,19132,2019,,2019 Playstreets Program
-75.1705299558744,39.9933862365706,728,2300 Block of W FIRTH ST,19132,2019,,2019 Playstreets Program
-75.1596466539304,39.9906735090251,729,2400 Block of N CHADWICK ST,19132,2019,,2019 Playstreets Program
-75.1734156690008,39.9801691227342,730,2300 Block of NICHOLAS ST,19121,2019,,2019 Playstreets Program
-75.1747654058496,39.9814710129118,731,2400 Block of CLIFFORD ST,19121,2019,,2019 Playstreets Program
-75.1850812243342,39.9919986988283,732,3200 Block of W DAKOTA ST,19132,2019,,2019 Playstreets Program
-75.1612244935442,39.990872181921,733,2400 Block of N BOUVIER ST,19132,2019,,2019 Playstreets Program
-75.1598539318958,39.9875792946537,734,2200 Block of N BANCROFT ST,19132,2019,,2019 Playstreets Program
-75.1706489877068,39.9834497979426,735,2200 Block of W BERKS ST,19121,2019,,2019 Playstreets Program
-75.1773320627471,39.9977039483475,736,2700 Block of N NEWKIRK ST,19132,2019,,2019 Playstreets Program
-75.1790971125427,39.997620903521,737,2700 Block of N HOLLYWOOD ST,19132,2019,,2019 Playstreets Program
-75.1749584154344,39.9955748237761,738,2600 Block of W HAROLD ST,19132,2019,,2019 Playstreets Program
-75.1609687575957,39.9798795914723,739,1700 Block of N 16TH ST,19121,2019,,2019 Playstreets Program
-75.1755119803207,39.9867241658114,740,2000 Block of N BAMBREY ST,19121,2019,,2019 Playstreets Program
-75.1778026394578,39.9836244021123,741,1800 Block of N TANEY ST,19121,2019,,2019 Playstreets Program
-75.163950158942,39.9772964053039,742,1500 Block of N BOUVIER ST,19121,2019,,2019 Playstreets Program
-75.1804228607877,39.9837323506979,743,1800 Block of N NEWKIRK ST,19121,2019,,2019 Playstreets Program
-75.1767700968535,39.9944160433037,744,2500 Block of N MARSTON ST,19132,2019,,2019 Playstreets Program
-75.18015428073,39.99485352327,745,2500 Block of N MYRTLEWOOD ST,19132,2019,,2019 Playstreets Program
-75.1780250579753,39.9945666512763,746,2500 Block of N NEWKIRK ST,19132,2019,,2019 Playstreets Program
-75.2288487522608,39.9415099285964,747,5500 Block of FLORENCE AVE,19143,2019,,2019 Playstreets Program
-75.2311894209251,39.9412615350767,748,5600 Block of PENTRIDGE ST,19143,2019,,2019 Playstreets Program
-75.1690241802918,40.0744204075706,749,8000 Block of FAYETTE ST,19150,2019,,2019 Playstreets Program
-75.0888416015129,40.0091923410293,750,4200 Block of SALEM ST,19124,2019,,2019 Playstreets Program
-75.0989670585213,40.0095589573823,751,4100 Block of MARKLAND ST,19124,2019,,2019 Playstreets Program
-75.0651751910312,40.0139565221946,752,2100 Block of SHALLCROSS ST,19124,2019,,2019 Playstreets Program
-75.1151405272389,40.0242682849024,753,4900 Block of GRANSBACK ST,19120,2019,,2019 Playstreets Program
-75.109731619159,40.0003658067583,754,3400 Block of PALMETTO ST,19134,2019,,2019 Playstreets Program
-75.0805712941975,40.0144559176085,755,4600 Block of HAWTHORNE ST,19124,2019,,2019 Playstreets Program
-75.0931606934057,40.0035568680471,756,3900 Block of CORAL ST,19124,2019,,2019 Playstreets Program
-75.1190026843396,40.0011797212038,757,3400 Block of HARTVILLE ST,19134,2019,,2019 Playstreets Program
-75.1178635294441,39.9995060713201,758,600 Block of E WENSLEY ST,19134,2019,,2019 Playstreets Program
